,dis,force_f_31000011,force_f_31000010,force_f_31000022,force_f_31000023,force_f_31000021,force_f_31000009,force_f_31000008,force_f_31000020,force_f_31000019
1739,-48.612875000000045,-0.5429018503301726,-1.1184410554699653,-0.24005952602764513,0.12610094363185131,0.03256767609369528,1.009437666876114,0.5445007654999886,202.3616799999999,0.5107140499997753
1738,-48.596186523437694,-0.18594103130999032,-1.1305515081880642,-0.10543908466322455,-0.21387407148240659,-0.11461054498703394,1.3052442466156975,0.10392226904165525,202.3616799999999,1.1614904499997754
962,-48.578212304687696,0.16825113956810217,-1.262256488542882,-0.1728238878276126,-0.7803899097640473,-0.013074128059950674,1.2131340168240305,-0.03620197379167811,202.3616799999999,1.0031523499997754
1735,-48.56467500000004,0.5918247831155673,-1.3081002473812207,-0.19118325685186394,-0.7486099995894381,0.0557758290624452,0.9495322203136137,-0.004140853500011442,202.3616799999999,0.47580718499977537
1734,-48.54818808593768,0.8300506970386019,-1.2243344084168455,-0.16156718989230995,-0.3642684630475438,0.13564122816400778,0.736362686771947,-0.01659405083334476,202.3616799999999,0.2311840074997754
964,-48.530213867187676,0.4428519494189731,-0.8376009975608074,-0.0370502491214766,0.4794622041399561,0.2812394130077578,0.8459815088552805,-0.3347755641666781,202.3616799999999,0.6590116249997755
1731,-48.51647500000003,-0.18025366533200343,-0.4699036622563441,0.4023733678759193,0.8976853419329249,0.7905893885546329,0.4332451414073639,-0.2662585942500114,202.3616799999999,1.0870699999997755
1730,-48.50018964843768,-0.8099649989935027,-0.2439437970003629,0.9044560844097738,1.0534329237818834,1.2222983546483828,-0.016856000884302724,0.02725816166665529,202.3616799999999,1.0236525499997755
966,-48.48221542968767,-1.223586622255222,-0.42416026633825366,1.279609423326441,0.8472613671933416,1.0573325016796322,-0.05669627817596945,0.6090757923333221,202.3616799999999,1.0774369249997755
1727,-48.46827500000002,-1.314525830022861,-0.38260708825695483,1.4313493980458425,0.6732769049016749,0.7942803372655695,0.4155998214073638,0.7375293518749888,202.3616799999999,1.2520146499997757
1726,-48.45219121093766,-1.1227329193548985,-0.1938985749099021,1.4814343238580174,0.5665843188122652,0.6263949564669581,0.8331150831886138,0.7301923604166556,202.3616799999999,1.4798645749997754
968,-48.43421699218766,-0.4054260688742126,0.2145062968152227,1.449967467145778,0.6295802670327513,0.8420962379600136,0.574151454688614,0.7688477870833221,202.3616799999999,1.4753093499997754
1723,-48.420075000000004,0.34139166619509625,0.39057768939697585,1.2039127950893,0.7949093148040186,1.2445025777343193,0.155054501469864,0.8486034299999886,202.3616799999999,1.2913193499997753
1722,-48.40414277343767,1.003824447769532,0.46929087609321063,0.891094011820257,1.0075145161755463,1.694507848394042,-0.278632929842636,0.9501587195833221,202.3616799999999,1.0278300999997754
970,-48.38615000000008,1.383591484270726,0.48826292427626194,0.5925707102577566,1.2596150787970741,2.1006048534287647,-0.5959584707176359,1.0760127329166558,202.3616799999999,0.8715221874997752
1719,-48.37225000000002,1.5090233638025181,0.6786440368554718,0.4955929097597098,1.4537514774993312,2.2364290476561957,-0.18445948046763566,1.146560924374989,202.3616799999999,0.9456191249997752
1718,-48.356233984375166,1.4449994362009582,0.9541429332306468,0.4909934318237832,1.6027073739034114,2.2569822911457798,0.35293208656361436,1.1852066187499888,202.3616799999999,1.2029938999997754
972,-48.338204296875176,1.0669432441687432,1.3135861165975569,0.5619834205097642,1.6740859273322313,2.201995493229113,0.5391768528136144,1.1834506437499888,202.3616799999999,0.7553885149997752
1715,-48.32465000000003,0.5372304306030541,1.420062553643802,0.6568045125429132,1.720479157714176,2.1910234562499467,0.45858389656361453,1.4562176312499888,202.3616799999999,0.2170495999997753
1714,-48.30816796875018,-0.07485984822793432,1.3899813105586185,0.8305434073942586,1.7328139925232042,2.15363148098953,0.41659208500111444,1.7034037020833226,202.3616799999999,0.13566541999977527
974,-48.29011718750016,-0.782425901321347,1.2031937733998121,1.2172046073530258,1.6679589636603573,1.9929649299478633,0.7572414300011144,1.5993240604166554,202.3616799999999,0.3044958099997753
1711,-48.27705000000004,-1.1042891637695051,1.13374572077515,1.5984231331288505,1.811054818651677,1.8703227648436966,1.3963812128136148,1.4661193374999884,202.3616799999999,0.6677856449997753
1710,-48.260182031250174,-1.1927969579654687,1.1890628373116083,1.9381536718739678,1.9588234735344896,1.7970809376301546,1.9995031036469482,1.3658046333333216,202.3616799999999,1.2428119399997757
976,-48.24215781250014,-0.9669411380501044,1.5013359767972854,2.158862923709906,1.9126596442376145,1.834015738150987,2.1960808807302823,1.3932850666666545,202.3616799999999,1.6484429999997756
1707,-48.22945000000004,-0.7082142811791732,1.7185773150134307,2.3049518369862736,1.7690955064446459,2.157199126562445,2.058029954688616,1.3483470687499874,202.3616799999999,1.6335019999997753
1706,-48.212199218750186,-0.4633203617184797,1.799287718260501,2.409098509666938,1.6351617563144374,2.5010348236978617,1.8381589979177826,1.3524324770833207,202.3616799999999,1.2331268499997754
978,-48.19415468750017,-0.2927962914440657,1.565437117869875,2.4620387991200623,1.6275194776686042,2.620578859114529,1.7074566520844492,1.5760065354166537,202.3616799999999,1.1824519499997754
1703,-48.18185000000004,-0.02643691793234698,1.7352151209155284,2.536671022630804,1.5785490579094899,2.736382692578071,1.877510964063616,1.7637520374999869,202.3616799999999,1.5392083999997752
1702,-48.16427695312519,0.3427207127733008,2.0175328191418465,2.6845386860097102,1.5310142224928236,2.8982436690103635,2.193970330730283,1.8999560562499864,202.3616799999999,2.2275309999997748
980,-48.14684023437517,0.924437811823431,2.2338409994738773,3.0304207349354932,1.5291142812167822,3.2020162763020297,2.64888820364695,1.9173641812499862,202.3616799999999,2.2853784749997743
1699,-48.13500000000003,1.3428331689094497,1.9575853400610357,3.14671424128315,1.3835319540032407,3.283155648437446,2.7627467203136176,1.8081762687499858,202.3616799999999,2.0481576999997744
1698,-48.11790820312514,1.6445708714538831,1.518957760678711,3.1315181855539835,1.297802766763657,3.220544799348904,2.6382319447927842,1.6829046791666522,202.3616799999999,1.9555186999997747
982,-48.100580078125176,1.7596573523376722,1.085778261132813,2.9514419861724734,1.5353153853834485,2.9493165217447377,2.139656648959451,1.6359780958333188,202.3616799999999,2.257684949999775
1695,-48.08860000000003,1.6251326803467057,0.8714571314648445,2.665877534105417,1.941448655175115,2.6087473988280707,1.7969397171886177,1.7579542249999849,202.3616799999999,2.4115947999997753
1694,-48.07163164062517,1.3936503397734838,0.9127969511686205,2.351396816104115,2.287681886718084,2.246956102083279,1.536105802605285,1.8849237541666513,202.3616799999999,2.087347774999775
984,-48.05428320312518,1.1209061463282528,1.5022612491097003,2.055655552985626,2.2855943523430837,1.890839129166612,1.3650625755219514,1.8579707708333177,202.3616799999999,2.065548899999774
1691,-48.04220000000004,1.0024414873968763,2.04905376868164,2.009006551488231,2.2325939046868335,2.2467259781249456,1.2688061796886183,1.8406811749999845,202.3616799999999,2.126537349999775
1690,-48.02533476562518,0.8466529778542329,2.4434374140144848,2.0172897030507317,2.2046818148430836,2.834585565364529,1.319671126563618,1.898802933333318,202.3616799999999,2.0737886749997747
986,-48.0079863281252,0.4246133819639332,2.423266214999185,1.9412770521718254,2.302947711718083,3.4063595455728626,1.737113270313618,2.173495366666651,202.3616799999999,2.1894405249997746
1687,-47.995800000000045,0.1704006700287118,2.392940120299071,1.7959450203358878,2.5143506319329263,3.7454271249999462,2.195359232813618,2.339657687499984,202.3616799999999,2.225834849999774
1686,-47.97903789062519,0.06439469440096511,2.3794964183540843,1.7389106053782055,2.7574006983066246,3.8804423927082796,2.4629556953136182,2.4493235166666505,202.3616799999999,2.0171032249997745
988,-47.9616894531252,0.23518204374056467,2.4268547903592923,2.01608842201232,2.982255179817042,3.636007126041612,2.117799839063619,2.498029983333317,202.3616799999999,2.008978899999774
1683,-47.94940000000006,0.45415138032229074,2.413122875902098,2.4932197978505366,3.1801972308587088,3.1251395964843205,2.1647656546886185,2.209554093749983,202.3616799999999,2.2413511999997744
1682,-47.9327910156252,0.7027916650665533,2.366709106220294,3.043604563809196,3.3909306316074055,2.7410863882811967,2.3542538947927856,1.9902564854166493,202.3616799999999,2.6451923999997744
990,-47.91594335937521,0.9922628070562995,2.283340057327065,3.6137959409250797,3.666950511945946,3.0039084070311968,2.5791877364594527,2.3156760770833165,202.3616799999999,2.665786224999775
1679,-47.90400000000007,1.1653550131592048,2.3984042265368624,4.116364609618113,3.602594151659486,3.2160722312499463,2.5393629843761194,2.750489681249982,202.3616799999999,2.8286379999997746
1678,-47.887938671875204,1.3826339844401292,2.541834815003252,4.5143103771311335,3.4230082277988085,3.384160881510362,2.3970255390636197,3.146070291666649,202.3616799999999,3.5160076749997744
992,-47.871133984375206,1.8488521871419523,2.5719314431363896,4.666010149526967,3.2381098538404753,3.470682204427029,2.2119086078136196,3.314557908333316,202.3616799999999,3.7656977749997744
1675,-47.85920000000005,1.864360564294458,2.591518486735836,4.652974913231395,3.1088408970696415,3.7422146257811955,1.8884720703136202,3.2510969437499835,202.3616799999999,3.914424999999774
1674,-47.843129296875205,1.7361802729390696,2.705538029027095,4.586676618594351,3.00806565784438,3.9790176882811954,1.6668547578136201,3.00104819166665,202.3616799999999,4.400151974999774
994,-47.826324609375206,1.6276438016093167,3.113364651927486,4.5253241576243,2.937142154068338,3.926621575781195,1.8890147265636208,2.4231846583333168,202.3616799999999,4.874277974999775
1671,-47.81440000000005,1.8007778088745354,3.3156121132739216,4.425043067381787,3.0686304739251082,4.052795847265569,2.2372692781261208,2.5151459437499835,202.3616799999999,4.896788849999775
1670,-47.798319921875205,2.0923960704142495,3.3417458163114375,4.262645615835563,3.2578231470370858,4.152227426041611,2.6386557848969545,2.960366143749983,202.3616799999999,4.439728949999775
996,-47.7815152343752,2.4577966161824794,3.04511740597615,3.9528277096506677,3.4177170562818775,3.992860542708277,3.0733435744802877,3.795538268749983,202.3616799999999,4.707615924999776
1667,-47.76960000000004,3.151870947705103,2.9928925630053644,4.204314993529248,3.8990054498040116,3.7683465207030684,3.387757570313621,4.310952312499984,202.3616799999999,4.985281699999776
1666,-47.75351406250025,3.8554442319783764,3.1419726842639104,4.615160648941032,4.3769825608717206,3.5445633278645263,3.677971779688622,4.667433458333317,202.3616799999999,4.791700949999777
998,-47.7367410156252,4.258840588749209,3.6505641308459422,4.942776228888947,4.523631340298802,3.3881197611978586,4.015860423438623,4.866873991666651,202.3616799999999,4.821184524999776
1663,-47.72480000000003,4.424432706488059,4.238649910209956,4.772977616869091,4.57395072607354,3.733628664062442,4.310850204688624,4.732335499999984,202.3616799999999,4.965890999999775
1662,-47.708733984375186,4.505250998132346,4.707446736009516,4.4985469417958495,4.6827072507805685,4.233437743229108,4.484350295834458,4.51377656666665,202.3616799999999,5.140500049999775
1000,-47.69233007812514,4.569552050524923,4.738882368333734,4.4076342695302255,5.063104585936818,4.694194881770775,4.336280179167792,4.377135333333316,202.3616799999999,5.358340374999775
1659,-47.68062500000002,4.508588154052756,4.68126025539428,4.555189566649368,5.579243529491505,4.836882719531193,4.136871364063626,4.210384799999983,202.3616799999999,5.738078849999776
1658,-47.66489804687521,4.44051933779299,4.598120187539461,4.79412855587463,6.043504041568328,4.928146393489527,3.883583142709458,4.02464247291665,202.3616799999999,6.348462199999775
1002,-47.6484925781252,4.476400711035177,4.527484000202219,5.068750652033485,6.21638765081312,5.18320687682286,3.5199954010427916,3.812034064583317,202.3616799999999,6.206917349999774
1655,-47.63682500000006,4.251066062719748,4.319793788035878,4.909717759618121,5.803064635188117,5.239339263671819,3.6380967729177915,3.978821137499983,202.3616799999999,5.607244999999775
1654,-47.621096484375215,3.9488268232503487,4.120098947655018,4.609158085960894,5.229088238616939,5.095201983463486,3.9188069836816797,4.135371995833317,202.3616799999999,4.932281949999775
1004,-47.604708203125185,3.677089831876652,4.0814442474597055,4.3176730571523,4.7593583240770085,4.549183798567651,4.205654597570569,3.8818187291666524,202.3616799999999,5.263324224999775
1651,-47.593025000000054,3.573274019287134,4.176554519945058,4.248661484691363,4.696039577701143,4.516450788281193,4.305182425521958,3.887925318749986,202.3616799999999,5.409967899999775
1650,-47.57729179687523,3.566645033893072,4.3292934267149885,4.322189659089149,4.790470436609564,4.671208114366262,4.353991210417792,4.004531133333319,202.3616799999999,4.719090624999774
1006,-47.56089257812521,3.6836553513012014,4.521153263657988,4.600863617715452,4.951738943206786,4.87515127495654,4.437962652084458,4.1929747666666515,202.3616799999999,4.637822149999774
1647,-47.54922500000005,3.746514817106141,4.774141264630933,4.963989599974566,5.00300302060479,5.139544532031193,4.155929798438624,4.558179237499985,202.3616799999999,5.016419649999775
1646,-47.53349023437522,3.8142781033024002,5.0069881712592,5.357569522197691,5.072135063855659,5.414410723350638,3.890541554688623,4.989798716666653,202.3616799999999,5.524552724999775
1008,-47.51697929687523,3.9509037022758013,5.118283630823486,5.758059240680039,5.304875433864338,5.660245620920085,4.041091435938622,5.443902383333321,202.3616799999999,5.3598477499997745
1643,-47.50542500000006,4.412829118491635,4.994552035736892,6.037451456834915,5.55853598076104,6.193234421484321,4.250832431251121,5.757775524999989,202.3616799999999,5.394409749999775
1642,-47.48978652343771,4.993687678714268,4.885705989265026,6.258695186303591,5.843802259634737,6.690107473177027,4.4496862713552865,6.047217695833324,202.3616799999999,6.123984074999774
1010,-47.47428574218769,5.606045853714869,5.056543643288221,6.426590958041149,6.202965557551405,6.791479375260359,4.556687531771953,6.403597479166658,202.3616799999999,6.354074199999775
1639,-47.46350000000005,5.737857868642185,5.519990132217195,6.400977418211867,6.556978236034477,6.537199972265567,4.812340921876119,6.459130649999991,202.3616799999999,6.489975399999774
1638,-47.4485849609377,5.696761865238457,5.992379527525626,6.453734132412715,6.796291430565729,6.16426701979161,5.121313746876119,6.413345970833323,202.3616799999999,6.880487499999777
1012,-47.433084179687704,5.617487966914892,6.198988807066641,6.935110920270791,6.696656792675105,5.791024723958277,5.44159274687612,6.364454354166657,202.3616799999999,6.845664374999775
1635,-47.42270000000007,5.577872912657182,6.127743540903005,7.0313648653371175,6.486606079589167,5.546141936718692,5.683439267579246,6.53034286562499,202.3616799999999,6.666417149999777
1013,-47.407383398437716,5.551477473088092,5.963880092837819,6.9992445294728585,6.239750008104793,5.344045652343692,5.899141628516745,6.767824753124987,202.3616799999999,6.633802474999779
1632,-47.392100000000084,5.293483825384541,5.422785518223863,6.7466778961659735,6.03204445956964,5.403038902343692,6.1662512515636205,6.624756637499985,202.3616799999999,6.835109999999778
1631,-47.38168261718772,4.981779684246847,4.909517850019109,6.449145504922482,5.8988842660475065,5.638082927343693,6.4250903739594545,6.411714493749985,202.3616799999999,6.892779249999778
1015,-47.366181835937724,4.740542270941184,4.856962027590722,6.237162137311801,5.950209614615215,6.140189742968694,6.607710732292787,6.369300268749987,202.3616799999999,6.896894499999778
1628,-47.35130000000009,4.749553606835958,5.221891886827374,6.077193534081005,5.758528215917298,6.292805432421819,6.892482354688621,6.291348081249987,202.3616799999999,7.27726109999978
1627,-47.34048105468771,5.0226105506429235,5.595398774811583,6.026724069904571,5.579371256542299,6.274725317317652,7.215584266667787,6.155779147916654,202.3616799999999,7.55918832499978
1017,-47.324980273437696,5.837555568986024,5.577151067373434,6.252737258511342,5.680794362401671,6.094048914713484,7.551525783334454,5.882897939583319,202.3616799999999,7.80268017499978
1624,-47.31050000000008,6.61908095366213,5.769720254051493,6.552507106786081,6.262227412206359,6.062644155468691,7.862346123438622,5.714809049999985,202.3616799999999,8.162902249999778
1623,-47.299279492187694,7.239620496632915,6.0727372902311,6.862265591714465,6.9984730421217245,6.2496630904947335,7.984985932813624,5.611699933333316,202.3616799999999,8.616223999999779
1019,-47.28394550781269,7.410622148154722,6.496280980799135,7.1282333269358205,7.71914646842381,6.9426814649739015,7.5682053265636275,5.598737816666651,202.3616799999999,8.86905499999978
1620,-47.27045000000008,7.005632471862811,6.405173163054181,7.517856149315376,8.012789811425115,7.451518564843696,7.3761198750011285,5.982797899999984,202.3616799999999,8.226141499999777
1619,-47.25963378906269,6.36269572259523,6.187623086658512,7.943885683136989,8.059973618033187,7.762204536979116,7.411124462501128,6.3705199458333155,202.3616799999999,8.172639499999777
1021,-47.245022070312686,5.58190908221437,6.105397742623683,8.35548026412657,7.794808898762351,7.662618400520785,7.902704012501129,6.372205679166649,202.3616799999999,8.619521749999777
1616,-47.23165000000009,5.446969461395279,6.44042330950804,8.36182125351459,7.614365904882142,7.659469690234328,7.79005087656363,6.583755793749981,202.3616799999999,8.183778999999777
1615,-47.22071035156267,5.544496082222506,7.0103422038867,8.17593032415261,7.4721632012688595,7.664142713802038,7.603325001563627,7.011349383333315,202.3616799999999,7.6043350499997775
1023,-47.20609863281268,5.693574408426931,7.867690169829078,7.818597230142194,7.359959643065732,7.595843512760373,7.798613595313628,7.877209016666651,202.3616799999999,7.285595349999776
1612,-47.19285000000008,5.718401678656014,8.307315933684059,7.520825404100527,7.357779518749322,7.657765367187457,7.574920259376127,7.906149931249982,202.3616799999999,8.056610199999776
1611,-47.18178691406268,5.78997932958578,8.415940931930319,7.230860430386336,7.514125374771455,7.724421346093706,7.29338283958446,7.714551377083315,202.3616799999999,8.312121249999777
1025,-47.167175195312666,6.12605917859294,7.949285835437807,6.904754745685816,8.036025737922492,7.675058642968706,7.257295097917794,7.69825313541665,202.3616799999999,7.952454349999776
1608,-47.15405000000008,6.604601073956303,7.672786217149641,6.890031004881779,8.553587643651657,7.479271707031204,7.292066275001128,7.795078631249982,202.3616799999999,7.8382676999997765
1607,-47.14286347656267,7.136645873270677,7.528977896835109,7.067161413833601,9.002507175455042,7.278510053906204,7.343740056251127,7.888311097916649,202.3616799999999,7.679290524999778
1027,-47.12825175781266,7.686737338081879,7.593087992237127,7.508472328156517,9.249838042902958,7.209248482031203,7.375262731251127,7.857640739583317,202.3616799999999,7.759229024999778
1604,-47.11525000000007,7.947972104895033,7.474799931291491,7.9653785007802185,9.245939158202436,7.151802443359329,7.835511240626127,8.244330387499984,202.3616799999999,8.581662999999775
1603,-47.103940039062664,8.112904284621191,7.306247764433579,8.394531742186471,9.178324755207644,7.184805669400996,8.38846120833446,8.62857091666665,202.3616799999999,8.774887999999777
1029,-47.08948769531268,8.277785401084412,7.169301436186505,8.724830931639598,9.170793549478478,7.477341156380163,8.790789716667792,8.588104083333317,202.3616799999999,8.363926749999777
1600,-47.077275000000085,8.311108427056906,7.5000717816393845,9.092440217039988,9.2750564169915,7.76743979101558,9.003449453126125,8.775811374999984,202.3616799999999,8.490510499999775
1599,-47.066574414062686,8.11966510771283,8.002108484074686,9.404975530516552,9.319650783039677,8.072191800130163,9.125122182292792,9.04339041666665,202.3616799999999,8.691692999999773
1031,-47.05281113281269,7.385480842909771,8.550227583757302,9.514978832274366,9.073445571451133,8.423340785026,9.163502661459459,9.322410583333319,202.3616799999999,8.947035999999773
1596,-47.040675000000114,7.079318810791038,8.681153977983374,9.625800982909134,9.104567240721963,8.90729675390621,8.748537796876125,9.502915437499986,202.3616799999999,9.078655499999773
1595,-47.029897851562694,6.9830656041300685,8.681378853900933,9.668991723143508,9.210904990396443,9.349057076822875,8.306666604167791,9.559802854166652,202.3616799999999,9.20791924999977
1033,-47.01613457031269,7.088516641158062,8.7066918803495,9.50846938329976,9.26556410042248,9.531423477864543,8.237421770834455,9.34435327083332,202.3616799999999,9.023488249999772
1592,-47.00407500000009,7.107820714404321,8.74017725253171,9.348789614989215,9.26654831689383,9.471090851562462,8.412226546876122,9.138944624999986,202.3616799999999,8.180198499999774
1591,-46.99322128906267,7.055591956569444,8.73853061909869,9.225033581460572,9.311687700194607,9.343513243489543,8.616675328126123,8.938138535416652,202.3616799999999,7.8319329749997735
1035,-46.97945839843766,6.874911669272896,8.62331562308632,9.208206180744426,9.542967477538358,9.256899717447876,8.666006515626123,8.741099177083317,202.3616799999999,8.072765499999774
1588,-46.967475000000086,6.93875847254031,8.505689125456517,9.340521719237268,9.488207563475857,9.174452488281206,8.568541828126122,7.944033512499983,202.3616799999999,8.403797499999774
1587,-46.95654589843766,7.152550038305689,8.349348554586559,9.538963071939092,9.377807273762315,9.098159160156204,8.447062567709455,7.148490377083316,202.3616799999999,8.870018499999773
1037,-46.94278261718765,7.571648801001,8.079277265613573,9.786638928058881,9.3865255485019,9.036161238281204,8.400335463542788,6.957541135416651,202.3616799999999,9.34017674999977
1584,-46.93087500000006,7.971284706976342,7.808697549302945,9.772200128416953,9.603989192382112,9.194716222656208,8.80642394531362,7.556769649999985,202.3616799999999,9.24607199999977
1583,-46.91986933593765,8.36869978548993,7.677156193577848,9.723085910806276,9.813928598957636,9.513543779947877,9.268775046876119,8.296472354166651,202.3616799999999,9.51795824999977
1039,-46.906293554687664,8.778915238338236,7.96323834694699,9.832060095051066,9.79254992447847,10.092636149739544,9.44709842187612,8.667419870833315,202.3616799999999,10.13273887499977
1580,-46.89555000000007,9.134062766168231,8.439939154643525,10.098462951048784,9.827404248534462,10.62066438671871,9.531794820313618,9.173116499999981,202.3616799999999,10.272095749999771
1579,-46.885338085937676,9.362465658528663,9.002895338086722,10.395749200682573,9.847724701659466,11.036417552083293,9.69083213020945,9.513076374999981,202.3616799999999,10.644075999999771
1041,-46.872682617187685,9.265702569498714,9.633998994442514,10.628256959471635,9.768210543456341,11.166409635416626,10.166519151042785,9.22107687499998,202.3616799999999,11.12398174999977
1576,-46.8623500000001,9.072355914672865,10.229566714366426,11.046560433104451,9.52832039892509,11.185951296874956,10.469360609376116,9.682607499999978,202.3616799999999,10.922683999999773
1575,-46.851727148437696,8.894747903025323,10.669890755278292,11.373248426105755,9.27935858740165,11.07308017187495,10.704562104167781,10.156762479166645,202.3616799999999,10.893357499999775
1043,-46.83907167968769,8.860939386708594,10.680019695585905,11.239294262368784,9.163557761229772,10.673421109374946,10.909689270834447,9.915260395833315,202.3616799999999,10.988760499999774
1572,-46.8291500000001,8.964185052063007,10.509132742979702,11.239808581908175,9.303464712889928,10.056038457031192,10.459760390626112,9.49024924999998,202.3616799999999,10.741593749999776
1571,-46.81811621093768,9.143735057576517,10.264637553485885,11.185528565591444,9.54935122884045,9.484467947916606,9.840346302084445,9.195474229166644,202.3616799999999,10.336842624999775
1045,-46.80546074218768,9.415143901896176,9.980333546243045,10.832397058429986,9.857468659830033,9.268057458333274,9.36753263541778,9.47491664583331,202.3616799999999,9.873531749999774
1568,-46.795950000000076,9.839304346679706,9.997788032316858,10.223750504881808,9.845008299803991,9.496267132812443,9.14089609375111,9.447070562499977,202.3616799999999,9.959627499999774
1567,-46.784505273437645,10.261793451568625,10.136243125497195,9.763140229084284,9.783207762694612,9.881514247395778,9.07965473958444,9.422533833333311,202.3616799999999,10.149093499999776
1047,-46.77184980468763,10.526516936309838,10.335941546680464,10.00215383292543,9.89396448535086,10.293253518229111,9.268421822917771,9.715213666666642,202.3616799999999,10.426968249999774
1564,-46.76275000000005,10.572313905822778,10.297036788572958,10.41733041284079,10.258721372069612,10.380685867187443,9.351648390626103,10.184714874999976,202.3616799999999,10.641645999999776
1563,-46.75089433593763,10.561348730367051,10.178301566404986,10.926629888345342,10.730776049152944,10.43572159635411,9.42560397916777,10.661579124999978,202.3616799999999,10.756345749999774
1049,-46.738450000000135,10.59902363523359,10.058678131346394,11.542135074543255,11.270723933267522,10.717874388020778,9.577287145834436,10.983711124999978,202.3616799999999,10.876154999999772
1560,-46.730375000000066,10.477551336242705,10.303160339293164,11.749304908446245,11.8780311845696,11.283532273437444,10.182163531251103,11.273441187499978,202.3616799999999,11.168939499999773
1559,-46.71910937500014,10.352366637776722,10.72179348036575,11.7006407046702,12.402608984699803,11.842044632812438,10.854489296876107,11.531579708333311,202.3616799999999,11.544992749999771
1051,-46.70751875000013,10.375191944742873,11.29877377781041,11.292809740151974,12.611639064126884,12.095615320312437,11.275969984376104,11.72734554166664,202.3616799999999,12.012898999999772
1556,-46.69937500000005,10.618388248352087,11.405574668455756,11.272430559813436,12.587027665038345,11.966009910156187,11.191125437501103,11.860392874999974,202.3616799999999,12.22193399999977
1555,-46.68817812500013,10.802220676493366,11.321621822081248,11.374965319904582,12.41509871614512,11.610182979166602,11.04782864583444,11.882444479166637,202.3616799999999,12.113443749999771
1053,-46.676587500000124,10.587590481587764,11.135587171446488,11.458790117105103,12.034858596353448,10.958867583333266,11.235500354167774,11.634227395833307,202.3616799999999,11.771072499999768
1552,-46.66837500000005,10.50911325561527,10.782664582029984,11.345300494383746,11.691321056639904,10.68050072265618,11.22012928125111,11.409115124999973,202.3616799999999,11.74512799999977
1551,-46.657246875000126,10.54160890211999,10.352156978066766,11.078815738361616,11.383526120767502,10.542378575520765,11.026195661459443,11.252747395833309,202.3616799999999,11.53860599999977
1055,-46.64565625000014,10.770870197123237,9.855782269245148,10.550660002359013,11.146256416340421,10.452042033854099,10.49961718229278,11.279508479166644,202.3616799999999,11.06932724999977
1548,-46.63737500000006,10.816579909790065,9.88079935082881,10.056280847655238,10.908109339843024,10.276258941406182,10.047311140626114,11.077352562499977,202.3616799999999,10.717972999999771
1547,-46.62631718750015,10.735941437164328,10.149522180703485,9.75276318123271,10.757462967447193,10.158502904947849,9.753915763021947,10.855930041666644,202.3616799999999,10.367404749999771
1057,-46.614728125000156,10.45980999099734,10.627970465045935,9.988053398355103,10.870196079426357,10.300274587239512,9.86297994010528,10.80562470833331,202.3616799999999,10.105391249999773
1544,-46.60637500000007,10.290935727539088,11.01386516686885,10.143911651122028,11.202518954100833,10.508801648437425,10.56428209375111,10.839580124999978,202.3616799999999,10.311755499999773
1543,-46.59538750000015,10.17011972633873,11.246344759784701,10.264063721190388,11.55166353173755,10.769340169270755,11.321538132813604,11.03455464583331,202.3616799999999,10.586971999999772
1059,-46.58403007812514,10.086221329203312,11.111132608498895,10.356529207518511,11.731683455565674,11.119157690104089,11.6544178515636,11.628325729166644,202.3616799999999,10.969076749999772
1540,-46.57665000000005,9.927842369323752,11.06011102520625,10.789606822752885,11.731548693846928,11.515541183593669,11.823978687501098,12.309280812499974,202.3616799999999,11.354133999999771
1539,-46.566819140625135,9.817570246114116,11.087073098672233,11.321544545164993,11.683960207844327,11.872979382812415,11.9296675156261,12.80770002083331,202.3616799999999,11.993833499999772
1061,-46.556508203125134,9.926099195658388,11.26379557442094,11.809450460204054,11.674165234537039,12.067015726562413,12.007059203126103,12.671327604166644,202.3616799999999,12.615859999999767
1536,-46.54905000000005,10.292711249816916,11.097778510069539,12.195553872313427,11.650717340331308,12.029160039062411,11.858155968751099,12.413463187499977,202.3616799999999,12.292418999999764
1535,-46.53929726562511,10.704248563883485,10.86462215840531,12.454062792886342,11.600410513020108,11.916041398437407,11.721030375001098,12.143945583333313,202.3616799999999,12.226069749999764
1063,-46.5289863281251,10.992478553059915,10.772787484902706,12.431590741779566,11.483179807290941,11.809025929687406,11.845532625001098,11.960960416666648,202.3616799999999,12.059354999999767
1532,-46.52145000000003,10.71426002233888,10.985947027830766,12.425245800047794,11.217917413085214,11.569257777343653,11.763879296876096,11.622939687499983,202.3616799999999,11.112694999999766
1531,-46.511775390625104,10.167961001759858,11.221039298765827,12.350881311196883,10.974943690428962,11.225847287760319,11.542902786459432,11.314660902777764,202.3616799999999,10.406980749999764
1065,-46.50146445312511,9.383869031504327,11.21693553729121,12.056331071613549,10.94686767089771,10.704262470051988,11.110112307292763,11.250643513888875,202.3616799999999,9.968264749999765
1528,-46.49385000000002,8.904088958068861,10.719942569029492,11.754541050291932,10.938127384764893,10.386648947265531,10.549988554688593,10.867145249999993,202.3616799999999,9.845963999999764
1527,-46.48425351562511,8.589940212117526,10.23709383795039,11.520297082599871,10.990896638182859,10.200601945963445,10.02242490625109,10.41302563194444,202.3616799999999,9.464121249999764
1067,-46.473942578125104,8.468373551798514,10.289567025206246,11.495931057534767,11.208858776854736,10.205283214192614,9.719874843751093,10.066522826388882,202.3616799999999,9.228031499999764
